permit,facility,Outfall,key,permit_outfall,state,kg_N_TN_per_month,month_year,EXTERNAL_PERMIT_NMBR.x,FACILITY_NAME,SIC_CODES,SIC_DESCRIPTIONS,PERM_FEATURE_NMBR.x,STATE_WATER_BODY_NAME,LATITUDE83,LONGITUDE83,impute_lat,impute_lon,EXTERNAL_PERMIT_NMBR.y,PERM_FEATURE_NMBR.y,huc8,name,impute_name
NY0026131,NYCDEP - WARD'S ISLAND WPCP,1,NY0026131_1_2015-07-31,NY0026131_1,NY,170113.37868480725,2015-07-01,NY0026131,NYCDEP - WARD'S ISLAND WPCP,4952,Sewerage Systems,1,EAST R,40.787833,-73.919139,NA,NA,NA,NA,NA,East River,East River
NY0026131,NYCDEP - WARD'S ISLAND WPCP,1,NY0026131_1_2015-08-31,NY0026131_1,NY,150430.83900226757,2015-08-01,NY0026131,NYCDEP - WARD'S ISLAND WPCP,4952,Sewerage Systems,1,EAST R,40.787833,-73.919139,NA,NA,NA,NA,NA,East River,East River
NY0026131,NYCDEP - WARD'S ISLAND WPCP,1,NY0026131_1_2015-09-30,NY0026131_1,NY,130612.24489795916,2015-09-01,NY0026131,NYCDEP - WARD'S ISLAND WPCP,4952,Sewerage Systems,1,EAST R,40.787833,-73.919139,NA,NA,NA,NA,NA,East River,East River
NY0026131,NYCDEP - WARD'S ISLAND WPCP,1,NY0026131_1_2015-10-31,NY0026131_1,NY,165895.69160997734,2015-10-01,NY0026131,NYCDEP - WARD'S ISLAND WPCP,4952,Sewerage Systems,1,EAST R,40.787833,-73.919139,NA,NA,NA,NA,NA,East River,East River
NY0026131,NYCDEP - WARD'S ISLAND WPCP,1,NY0026131_1_2015-11-30,NY0026131_1,NY,153741.49659863944,2015-11-01,NY0026131,NYCDEP - WARD'S ISLAND WPCP,4952,Sewerage Systems,1,EAST R,40.787833,-73.919139,NA,NA,NA,NA,NA,East River,East River
NY0026131,NYCDEP - WARD'S ISLAND WPCP,1,NY0026131_1_2015-12-31,NY0026131_1,NY,194013.6054421769,2015-12-01,NY0026131,NYCDEP - WARD'S ISLAND WPCP,4952,Sewerage Systems,1,EAST R,40.787833,-73.919139,NA,NA,NA,NA,NA,East River,East River
NY0026131,NYCDEP - WARD'S ISLAND WPCP,1,NY0026131_1_2016-01-31,NY0026131_1,NY,209478.4580498866,2016-01-01,NY0026131,NYCDEP - WARD'S ISLAND WPCP,4952,Sewerage Systems,1,EAST R,40.787833,-73.919139,NA,NA,NA,NA,NA,East River,East River
NY0026131,NYCDEP - WARD'S ISLAND WPCP,1,NY0026131_1_2016-02-29,NY0026131_1,NY,244625.85034013604,2016-02-01,NY0026131,NYCDEP - WARD'S ISLAND WPCP,4952,Sewerage Systems,1,EAST R,40.787833,-73.919139,NA,NA,NA,NA,NA,East River,East River
NY0026131,NYCDEP - WARD'S ISLAND WPCP,1,NY0026131_1_2016-03-31,NY0026131_1,NY,257278.91156462583,2016-03-01,NY0026131,NYCDEP - WARD'S ISLAND WPCP,4952,Sewerage Systems,1,EAST R,40.787833,-73.919139,NA,NA,NA,NA,NA,East River,East River
NY0026131,NYCDEP - WARD'S ISLAND WPCP,1,NY0026131_1_2016-04-30,NY0026131_1,NY,234013.6054421769,2016-04-01,NY0026131,NYCDEP - WARD'S ISLAND WPCP,4952,Sewerage Systems,1,EAST R,40.787833,-73.919139,NA,NA,NA,NA,NA,East River,East River
NY0026131,NYCDEP - WARD'S ISLAND WPCP,1,NY0026131_1_2016-05-31,NY0026131_1,NY,243219.9546485261,2016-05-01,NY0026131,NYCDEP - WARD'S ISLAND WPCP,4952,Sewerage Systems,1,EAST R,40.787833,-73.919139,NA,NA,NA,NA,NA,East River,East River
NY0026131,NYCDEP - WARD'S ISLAND WPCP,1,NY0026131_1_2016-06-30,NY0026131_1,NY,157823.12925170068,2016-06-01,NY0026131,NYCDEP - WARD'S ISLAND WPCP,4952,Sewerage Systems,1,EAST R,40.787833,-73.919139,NA,NA,NA,NA,NA,East River,East River
NY0026131,NYCDEP - WARD'S ISLAND WPCP,1,NY0026131_1_2016-07-31,NY0026131_1,NY,139183.67346938775,2016-07-01,NY0026131,NYCDEP - WARD'S ISLAND WPCP,4952,Sewerage Systems,1,EAST R,40.787833,-73.919139,NA,NA,NA,NA,NA,East River,East River
NY0026131,NYCDEP - WARD'S ISLAND WPCP,1,NY0026131_1_2016-08-31,NY0026131_1,NY,129342.40362811791,2016-08-01,NY0026131,NYCDEP - WARD'S ISLAND WPCP,4952,Sewerage Systems,1,EAST R,40.787833,-73.919139,NA,NA,NA,NA,NA,East River,East River
NY0026131,NYCDEP - WARD'S ISLAND WPCP,1,NY0026131_1_2016-09-30,NY0026131_1,NY,108843.537414966,2016-09-01,NY0026131,NYCDEP - WARD'S ISLAND WPCP,4952,Sewerage Systems,1,EAST R,40.787833,-73.919139,NA,NA,NA,NA,NA,East River,East River
NY0026131,NYCDEP - WARD'S ISLAND WPCP,1,NY0026131_1_2016-10-31,NY0026131_1,NY,126530.61224489796,2016-10-01,NY0026131,NYCDEP - WARD'S ISLAND WPCP,4952,Sewerage Systems,1,EAST R,40.787833,-73.919139,NA,NA,NA,NA,NA,East River,East River
NY0026131,NYCDEP - WARD'S ISLAND WPCP,1,NY0026131_1_2016-11-30,NY0026131_1,NY,134693.87755102038,2016-11-01,NY0026131,NYCDEP - WARD'S ISLAND WPCP,4952,Sewerage Systems,1,EAST R,40.787833,-73.919139,NA,NA,NA,NA,NA,East River,East River
NY0026131,NYCDEP - WARD'S ISLAND WPCP,1,NY0026131_1_2016-12-31,NY0026131_1,NY,161678.0045351474,2016-12-01,NY0026131,NYCDEP - WARD'S ISLAND WPCP,4952,Sewerage Systems,1,EAST R,40.787833,-73.919139,NA,NA,NA,NA,NA,East River,East River
NY0026131,NYCDEP - WARD'S ISLAND WPCP,1,NY0026131_1_2017-01-31,NY0026131_1,NY,172925.1700680272,2017-01-01,NY0026131,NYCDEP - WARD'S ISLAND WPCP,4952,Sewerage Systems,1,EAST R,40.787833,-73.919139,NA,NA,NA,NA,NA,East River,East River
NY0026131,NYCDEP - WARD'S ISLAND WPCP,1,NY0026131_1_2017-02-28,NY0026131_1,NY,157460.31746031746,2017-02-01,NY0026131,NYCDEP - WARD'S ISLAND WPCP,4952,Sewerage Systems,1,EAST R,40.787833,-73.919139,NA,NA,NA,NA,NA,East River,East River
NY0026131,NYCDEP - WARD'S ISLAND WPCP,1,NY0026131_1_2017-03-31,NY0026131_1,NY,223537.41496598636,2017-03-01,NY0026131,NYCDEP - WARD'S ISLAND WPCP,4952,Sewerage Systems,1,EAST R,40.787833,-73.919139,NA,NA,NA,NA,NA,East River,East River
NY0026131,NYCDEP - WARD'S ISLAND WPCP,1,NY0026131_1_2017-04-30,NY0026131_1,NY,213605.4421768707,2017-04-01,NY0026131,NYCDEP - WARD'S ISLAND WPCP,4952,Sewerage Systems,1,EAST R,40.787833,-73.919139,NA,NA,NA,NA,NA,East River,East River
NY0026131,NYCDEP - WARD'S ISLAND WPCP,1,NY0026131_1_2017-05-31,NY0026131_1,NY,203854.87528344672,2017-05-01,NY0026131,NYCDEP - WARD'S ISLAND WPCP,4952,Sewerage Systems,1,EAST R,40.787833,-73.919139,NA,NA,NA,NA,NA,East River,East River
NY0026131,NYCDEP - WARD'S ISLAND WPCP,1,NY0026131_1_2017-06-30,NY0026131_1,NY,144217.68707482994,2017-06-01,NY0026131,NYCDEP - WARD'S ISLAND WPCP,4952,Sewerage Systems,1,EAST R,40.787833,-73.919139,NA,NA,NA,NA,NA,East River,East River
NY0026131,NYCDEP - WARD'S ISLAND WPCP,1,NY0026131_1_2017-07-31,NY0026131_1,NY,136371.8820861678,2017-07-01,NY0026131,NYCDEP - WARD'S ISLAND WPCP,4952,Sewerage Systems,1,EAST R,40.787833,-73.919139,NA,NA,NA,NA,NA,East River,East River
NY0026131,NYCDEP - WARD'S ISLAND WPCP,1,NY0026131_1_2017-08-31,NY0026131_1,NY,112471.65532879818,2017-08-01,NY0026131,NYCDEP - WARD'S ISLAND WPCP,4952,Sewerage Systems,1,EAST R,40.787833,-73.919139,NA,NA,NA,NA,NA,East River,East River
NY0026131,NYCDEP - WARD'S ISLAND WPCP,1,NY0026131_1_2017-09-30,NY0026131_1,NY,118367.34693877552,2017-09-01,NY0026131,NYCDEP - WARD'S ISLAND WPCP,4952,Sewerage Systems,1,EAST R,40.787833,-73.919139,NA,NA,NA,NA,NA,East River,East River
NY0026131,NYCDEP - WARD'S ISLAND WPCP,1,NY0026131_1_2017-10-31,NY0026131_1,NY,136371.8820861678,2017-10-01,NY0026131,NYCDEP - WARD'S ISLAND WPCP,4952,Sewerage Systems,1,EAST R,40.787833,-73.919139,NA,NA,NA,NA,NA,East River,East River
NY0026131,NYCDEP - WARD'S ISLAND WPCP,1,NY0026131_1_2017-11-30,NY0026131_1,NY,141496.59863945577,2017-11-01,NY0026131,NYCDEP - WARD'S ISLAND WPCP,4952,Sewerage Systems,1,EAST R,40.787833,-73.919139,NA,NA,NA,NA,NA,East River,East River
NY0026131,NYCDEP - WARD'S ISLAND WPCP,1,NY0026131_1_2017-12-31,NY0026131_1,NY,178548.75283446713,2017-12-01,NY0026131,NYCDEP - WARD'S ISLAND WPCP,4952,Sewerage Systems,1,EAST R,40.787833,-73.919139,NA,NA,NA,NA,NA,East River,East River
NY0026131,NYCDEP - WARD'S ISLAND WPCP,1,NY0026131_1_2018-01-31,NY0026131_1,NY,202448.97959183672,2018-01-01,NY0026131,NYCDEP - WARD'S ISLAND WPCP,4952,Sewerage Systems,1,EAST R,40.787833,-73.919139,NA,NA,NA,NA,NA,East River,East River
NY0026131,NYCDEP - WARD'S ISLAND WPCP,1,NY0026131_1_2018-02-28,NY0026131_1,NY,219682.53968253967,2018-02-01,NY0026131,NYCDEP - WARD'S ISLAND WPCP,4952,Sewerage Systems,1,EAST R,40.787833,-73.919139,NA,NA,NA,NA,NA,East River,East River
NY0026131,NYCDEP - WARD'S ISLAND WPCP,1,NY0026131_1_2018-03-31,NY0026131_1,NY,295238.0952380952,2018-03-01,NY0026131,NYCDEP - WARD'S ISLAND WPCP,4952,Sewerage Systems,1,EAST R,40.787833,-73.919139,NA,NA,NA,NA,NA,East River,East River
NY0026131,NYCDEP - WARD'S ISLAND WPCP,1,NY0026131_1_2018-04-30,NY0026131_1,NY,270748.29931972787,2018-04-01,NY0026131,NYCDEP - WARD'S ISLAND WPCP,4952,Sewerage Systems,1,EAST R,40.787833,-73.919139,NA,NA,NA,NA,NA,East River,East River
NY0026131,NYCDEP - WARD'S ISLAND WPCP,1,NY0026131_1_2018-05-31,NY0026131_1,NY,240408.16326530612,2018-05-01,NY0026131,NYCDEP - WARD'S ISLAND WPCP,4952,Sewerage Systems,1,EAST R,40.787833,-73.919139,NA,NA,NA,NA,NA,East River,East River
NY0026131,NYCDEP - WARD'S ISLAND WPCP,1,NY0026131_1_2018-06-30,NY0026131_1,NY,186394.55782312923,2018-06-01,NY0026131,NYCDEP - WARD'S ISLAND WPCP,4952,Sewerage Systems,1,EAST R,40.787833,-73.919139,NA,NA,NA,NA,NA,East River,East River
NY0026131,NYCDEP - WARD'S ISLAND WPCP,1,NY0026131_1_2018-07-31,NY0026131_1,NY,181360.54421768707,2018-07-01,NY0026131,NYCDEP - WARD'S ISLAND WPCP,4952,Sewerage Systems,1,EAST R,40.787833,-73.919139,NA,NA,NA,NA,NA,East River,East River
NY0026131,NYCDEP - WARD'S ISLAND WPCP,1,NY0026131_1_2018-08-31,NY0026131_1,NY,160272.1088435374,2018-08-01,NY0026131,NYCDEP - WARD'S ISLAND WPCP,4952,Sewerage Systems,1,EAST R,40.787833,-73.919139,NA,NA,NA,NA,NA,East River,East River
NY0026131,NYCDEP - WARD'S ISLAND WPCP,1,NY0026131_1_2018-09-30,NY0026131_1,NY,195918.36734693876,2018-09-01,NY0026131,NYCDEP - WARD'S ISLAND WPCP,4952,Sewerage Systems,1,EAST R,40.787833,-73.919139,NA,NA,NA,NA,NA,East River,East River
NY0026131,NYCDEP - WARD'S ISLAND WPCP,1,NY0026131_1_2018-10-31,NY0026131_1,NY,158866.21315192743,2018-10-01,NY0026131,NYCDEP - WARD'S ISLAND WPCP,4952,Sewerage Systems,1,EAST R,40.787833,-73.919139,NA,NA,NA,NA,NA,East River,East River
NY0026131,NYCDEP - WARD'S ISLAND WPCP,1,NY0026131_1_2018-11-30,NY0026131_1,NY,194557.8231292517,2018-11-01,NY0026131,NYCDEP - WARD'S ISLAND WPCP,4952,Sewerage Systems,1,EAST R,40.787833,-73.919139,NA,NA,NA,NA,NA,East River,East River
NY0026131,NYCDEP - WARD'S ISLAND WPCP,1,NY0026131_1_2018-12-31,NY0026131_1,NY,224943.31065759636,2018-12-01,NY0026131,NYCDEP - WARD'S ISLAND WPCP,4952,Sewerage Systems,1,EAST R,40.787833,-73.919139,NA,NA,NA,NA,NA,East River,East River
NY0026131,NYCDEP - WARD'S ISLAND WPCP,1,NY0026131_1_2019-01-31,NY0026131_1,NY,209478.4580498866,2019-01-01,NY0026131,NYCDEP - WARD'S ISLAND WPCP,4952,Sewerage Systems,1,EAST R,40.787833,-73.919139,NA,NA,NA,NA,NA,East River,East River
NY0026131,NYCDEP - WARD'S ISLAND WPCP,1,NY0026131_1_2019-02-28,NY0026131_1,NY,180317.46031746033,2019-02-01,NY0026131,NYCDEP - WARD'S ISLAND WPCP,4952,Sewerage Systems,1,EAST R,40.787833,-73.919139,NA,NA,NA,NA,NA,East River,East River
NY0026131,NYCDEP - WARD'S ISLAND WPCP,1,NY0026131_1_2019-03-31,NY0026131_1,NY,189795.91836734692,2019-03-01,NY0026131,NYCDEP - WARD'S ISLAND WPCP,4952,Sewerage Systems,1,EAST R,40.787833,-73.919139,NA,NA,NA,NA,NA,East River,East River
NY0026131,NYCDEP - WARD'S ISLAND WPCP,1,NY0026131_1_2019-04-30,NY0026131_1,NY,146938.77551020408,2019-04-01,NY0026131,NYCDEP - WARD'S ISLAND WPCP,4952,Sewerage Systems,1,EAST R,40.787833,-73.919139,NA,NA,NA,NA,NA,East River,East River
NY0026131,NYCDEP - WARD'S ISLAND WPCP,1,NY0026131_1_2019-05-31,NY0026131_1,NY,171519.27437641722,2019-05-01,NY0026131,NYCDEP - WARD'S ISLAND WPCP,4952,Sewerage Systems,1,EAST R,40.787833,-73.919139,NA,NA,NA,NA,NA,East River,East River
NY0026131,NYCDEP - WARD'S ISLAND WPCP,1,NY0026131_1_2019-06-30,NY0026131_1,NY,164625.85034013606,2019-06-01,NY0026131,NYCDEP - WARD'S ISLAND WPCP,4952,Sewerage Systems,1,EAST R,40.787833,-73.919139,NA,NA,NA,NA,NA,East River,East River
NY0026131,NYCDEP - WARD'S ISLAND WPCP,1,NY0026131_1_2019-07-31,NY0026131_1,NY,172925.1700680272,2019-07-01,NY0026131,NYCDEP - WARD'S ISLAND WPCP,4952,Sewerage Systems,1,EAST R,40.787833,-73.919139,NA,NA,NA,NA,NA,East River,East River
NY0026131,NYCDEP - WARD'S ISLAND WPCP,1,NY0026131_1_2019-08-31,NY0026131_1,NY,147619.0476190476,2019-08-01,NY0026131,NYCDEP - WARD'S ISLAND WPCP,4952,Sewerage Systems,1,EAST R,40.787833,-73.919139,NA,NA,NA,NA,NA,East River,East River
NY0026131,NYCDEP - WARD'S ISLAND WPCP,1,NY0026131_1_2019-09-30,NY0026131_1,NY,144217.68707482994,2019-09-01,NY0026131,NYCDEP - WARD'S ISLAND WPCP,4952,Sewerage Systems,1,EAST R,40.787833,-73.919139,NA,NA,NA,NA,NA,East River,East River
NY0026131,NYCDEP - WARD'S ISLAND WPCP,1,NY0026131_1_2019-10-31,NY0026131_1,NY,154648.52607709751,2019-10-01,NY0026131,NYCDEP - WARD'S ISLAND WPCP,4952,Sewerage Systems,1,EAST R,40.787833,-73.919139,NA,NA,NA,NA,NA,East River,East River
NY0026131,NYCDEP - WARD'S ISLAND WPCP,1,NY0026131_1_2019-11-30,NY0026131_1,NY,129251.7006802721,2019-11-01,NY0026131,NYCDEP - WARD'S ISLAND WPCP,4952,Sewerage Systems,1,EAST R,40.787833,-73.919139,NA,NA,NA,NA,NA,East River,East River
NY0026131,NYCDEP - WARD'S ISLAND WPCP,1,NY0026131_1_2019-12-31,NY0026131_1,NY,215102.0408163265,2019-12-01,NY0026131,NYCDEP - WARD'S ISLAND WPCP,4952,Sewerage Systems,1,EAST R,40.787833,-73.919139,NA,NA,NA,NA,NA,East River,East River
NY0026131,NYCDEP - WARD'S ISLAND WPCP,1,NY0026131_1_2020-01-31,NY0026131_1,NY,156054.42176870746,2020-01-01,NY0026131,NYCDEP - WARD'S ISLAND WPCP,4952,Sewerage Systems,1,EAST R,40.787833,-73.919139,NA,NA,NA,NA,NA,East River,East River
NY0026131,NYCDEP - WARD'S ISLAND WPCP,1,NY0026131_1_2020-02-29,NY0026131_1,NY,190702.947845805,2020-02-01,NY0026131,NYCDEP - WARD'S ISLAND WPCP,4952,Sewerage Systems,1,EAST R,40.787833,-73.919139,NA,NA,NA,NA,NA,East River,East River
NY0026131,NYCDEP - WARD'S ISLAND WPCP,1,NY0026131_1_2020-03-31,NY0026131_1,NY,210884.35374149657,2020-03-01,NY0026131,NYCDEP - WARD'S ISLAND WPCP,4952,Sewerage Systems,1,EAST R,40.787833,-73.919139,NA,NA,NA,NA,NA,East River,East River
NY0026131,NYCDEP - WARD'S ISLAND WPCP,1,NY0026131_1_2020-04-30,NY0026131_1,NY,156462.5850340136,2020-04-01,NY0026131,NYCDEP - WARD'S ISLAND WPCP,4952,Sewerage Systems,1,EAST R,40.787833,-73.919139,NA,NA,NA,NA,NA,East River,East River
NY0026131,NYCDEP - WARD'S ISLAND WPCP,1,NY0026131_1_2020-05-31,NY0026131_1,NY,153242.63038548754,2020-05-01,NY0026131,NYCDEP - WARD'S ISLAND WPCP,4952,Sewerage Systems,1,EAST R,40.787833,-73.919139,NA,NA,NA,NA,NA,East River,East River
NY0026131,NYCDEP - WARD'S ISLAND WPCP,1,NY0026131_1_2020-06-30,NY0026131_1,NY,214965.9863945578,2020-06-01,NY0026131,NYCDEP - WARD'S ISLAND WPCP,4952,Sewerage Systems,1,EAST R,40.787833,-73.919139,NA,NA,NA,NA,NA,East River,East River
NY0026131,NYCDEP - WARD'S ISLAND WPCP,1,NY0026131_1_2020-07-31,NY0026131_1,NY,185578.23129251695,2020-07-01,NY0026131,NYCDEP - WARD'S ISLAND WPCP,4952,Sewerage Systems,1,EAST R,40.787833,-73.919139,NA,NA,NA,NA,NA,East River,East River
NY0026131,NYCDEP - WARD'S ISLAND WPCP,1,NY0026131_1_2020-08-31,NY0026131_1,NY,143401.36054421766,2020-08-01,NY0026131,NYCDEP - WARD'S ISLAND WPCP,4952,Sewerage Systems,1,EAST R,40.787833,-73.919139,NA,NA,NA,NA,NA,East River,East River
NY0026131,NYCDEP - WARD'S ISLAND WPCP,1,NY0026131_1_2020-09-30,NY0026131_1,NY,121088.43537414966,2020-09-01,NY0026131,NYCDEP - WARD'S ISLAND WPCP,4952,Sewerage Systems,1,EAST R,40.787833,-73.919139,NA,NA,NA,NA,NA,East River,East River
NY0026131,NYCDEP - WARD'S ISLAND WPCP,1,NY0026131_1_2020-10-31,NY0026131_1,NY,146213.15192743763,2020-10-01,NY0026131,NYCDEP - WARD'S ISLAND WPCP,4952,Sewerage Systems,1,EAST R,40.787833,-73.919139,NA,NA,NA,NA,NA,East River,East River
NY0026131,NYCDEP - WARD'S ISLAND WPCP,1,NY0026131_1_2020-11-30,NY0026131_1,NY,141496.59863945577,2020-11-01,NY0026131,NYCDEP - WARD'S ISLAND WPCP,4952,Sewerage Systems,1,EAST R,40.787833,-73.919139,NA,NA,NA,NA,NA,East River,East River
NY0026131,NYCDEP - WARD'S ISLAND WPCP,1,NY0026131_1_2020-12-31,NY0026131_1,NY,158866.21315192743,2020-12-01,NY0026131,NYCDEP - WARD'S ISLAND WPCP,4952,Sewerage Systems,1,EAST R,40.787833,-73.919139,NA,NA,NA,NA,NA,East River,East River
NY0026131,NYCDEP - WARD'S ISLAND WPCP,1,NY0026131_1_2021-01-31,NY0026131_1,NY,160272.1088435374,2021-01-01,NY0026131,NYCDEP - WARD'S ISLAND WPCP,4952,Sewerage Systems,1,EAST R,40.787833,-73.919139,NA,NA,NA,NA,NA,East River,East River
NY0026131,NYCDEP - WARD'S ISLAND WPCP,1,NY0026131_1_2021-02-28,NY0026131_1,NY,185396.82539682536,2021-02-01,NY0026131,NYCDEP - WARD'S ISLAND WPCP,4952,Sewerage Systems,1,EAST R,40.787833,-73.919139,NA,NA,NA,NA,NA,East River,East River
NY0026131,NYCDEP - WARD'S ISLAND WPCP,1,NY0026131_1_2021-03-31,NY0026131_1,NY,149024.9433106576,2021-03-01,NY0026131,NYCDEP - WARD'S ISLAND WPCP,4952,Sewerage Systems,1,EAST R,40.787833,-73.919139,NA,NA,NA,NA,NA,East River,East River
NY0026131,NYCDEP - WARD'S ISLAND WPCP,1,NY0026131_1_2021-04-30,NY0026131_1,NY,145578.231292517,2021-04-01,NY0026131,NYCDEP - WARD'S ISLAND WPCP,4952,Sewerage Systems,1,EAST R,40.787833,-73.919139,NA,NA,NA,NA,NA,East River,East River
NY0026131,NYCDEP - WARD'S ISLAND WPCP,1,NY0026131_1_2021-05-31,NY0026131_1,NY,139183.67346938775,2021-05-01,NY0026131,NYCDEP - WARD'S ISLAND WPCP,4952,Sewerage Systems,1,EAST R,40.787833,-73.919139,NA,NA,NA,NA,NA,East River,East River
NY0026131,NYCDEP - WARD'S ISLAND WPCP,1,NY0026131_1_2021-06-30,NY0026131_1,NY,142857.14285714284,2021-06-01,NY0026131,NYCDEP - WARD'S ISLAND WPCP,4952,Sewerage Systems,1,EAST R,40.787833,-73.919139,NA,NA,NA,NA,NA,East River,East River
NY0026191,NYCDEP - HUNT'S POINT WPCP,1,NY0026191_1_2003-04-30,NY0026191_1,NY,255782.3129251701,2003-04-01,NY0026191,NYCDEP - HUNT'S POINT WPCP,4952,Sewerage Systems,1,UPPER EAST R,40.801389,-73.879583,NA,NA,NY0026191,1,02030102,Bronx,NA
NY0026191,NYCDEP - HUNT'S POINT WPCP,1,NY0026191_1_2003-05-31,NY0026191_1,NY,223537.41496598636,2003-05-01,NY0026191,NYCDEP - HUNT'S POINT WPCP,4952,Sewerage Systems,1,UPPER EAST R,40.801389,-73.879583,NA,NA,NY0026191,1,02030102,Bronx,NA
NY0026191,NYCDEP - HUNT'S POINT WPCP,1,NY0026191_1_2003-06-30,NY0026191_1,NY,250340.13605442175,2003-06-01,NY0026191,NYCDEP - HUNT'S POINT WPCP,4952,Sewerage Systems,1,UPPER EAST R,40.801389,-73.879583,NA,NA,NY0026191,1,02030102,Bronx,NA
NY0026191,NYCDEP - HUNT'S POINT WPCP,1,NY0026191_1_2003-07-31,NY0026191_1,NY,255873.0158730159,2003-07-01,NY0026191,NYCDEP - HUNT'S POINT WPCP,4952,Sewerage Systems,1,UPPER EAST R,40.801389,-73.879583,NA,NA,NY0026191,1,02030102,Bronx,NA
NY0026191,NYCDEP - HUNT'S POINT WPCP,1,NY0026191_1_2003-08-31,NY0026191_1,NY,283990.9297052154,2003-08-01,NY0026191,NYCDEP - HUNT'S POINT WPCP,4952,Sewerage Systems,1,UPPER EAST R,40.801389,-73.879583,NA,NA,NY0026191,1,02030102,Bronx,NA
NY0026191,NYCDEP - HUNT'S POINT WPCP,1,NY0026191_1_2003-09-30,NY0026191_1,NY,219047.61904761905,2003-09-01,NY0026191,NYCDEP - HUNT'S POINT WPCP,4952,Sewerage Systems,1,UPPER EAST R,40.801389,-73.879583,NA,NA,NY0026191,1,02030102,Bronx,NA
NY0026191,NYCDEP - HUNT'S POINT WPCP,1,NY0026191_1_2003-10-31,NY0026191_1,NY,243219.9546485261,2003-10-01,NY0026191,NYCDEP - HUNT'S POINT WPCP,4952,Sewerage Systems,1,UPPER EAST R,40.801389,-73.879583,NA,NA,NY0026191,1,02030102,Bronx,NA
NY0026191,NYCDEP - HUNT'S POINT WPCP,1,NY0026191_1_2003-12-31,NY0026191_1,NY,283990.9297052154,2003-12-01,NY0026191,NYCDEP - HUNT'S POINT WPCP,4952,Sewerage Systems,1,UPPER EAST R,40.801389,-73.879583,NA,NA,NY0026191,1,02030102,Bronx,NA
NY0026191,NYCDEP - HUNT'S POINT WPCP,1,NY0026191_1_2004-01-31,NY0026191_1,NY,272743.7641723356,2004-01-01,NY0026191,NYCDEP - HUNT'S POINT WPCP,4952,Sewerage Systems,1,UPPER EAST R,40.801389,-73.879583,NA,NA,NY0026191,1,02030102,Bronx,NA
NY0026191,NYCDEP - HUNT'S POINT WPCP,1,NY0026191_1_2004-02-29,NY0026191_1,NY,257777.77777777775,2004-02-01,NY0026191,NYCDEP - HUNT'S POINT WPCP,4952,Sewerage Systems,1,UPPER EAST R,40.801389,-73.879583,NA,NA,NY0026191,1,02030102,Bronx,NA
NY0026191,NYCDEP - HUNT'S POINT WPCP,1,NY0026191_1_2004-03-31,NY0026191_1,NY,288208.6167800453,2004-03-01,NY0026191,NYCDEP - HUNT'S POINT WPCP,4952,Sewerage Systems,1,UPPER EAST R,40.801389,-73.879583,NA,NA,NY0026191,1,02030102,Bronx,NA
NY0026191,NYCDEP - HUNT'S POINT WPCP,1,NY0026191_1_2004-04-30,NY0026191_1,NY,280272.1088435374,2004-04-01,NY0026191,NYCDEP - HUNT'S POINT WPCP,4952,Sewerage Systems,1,UPPER EAST R,40.801389,-73.879583,NA,NA,NY0026191,1,02030102,Bronx,NA
NY0026191,NYCDEP - HUNT'S POINT WPCP,1,NY0026191_1_2004-05-31,NY0026191_1,NY,328979.5918367347,2004-05-01,NY0026191,NYCDEP - HUNT'S POINT WPCP,4952,Sewerage Systems,1,UPPER EAST R,40.801389,-73.879583,NA,NA,NY0026191,1,02030102,Bronx,NA
NY0026191,NYCDEP - HUNT'S POINT WPCP,1,NY0026191_1_2004-06-30,NY0026191_1,NY,258503.4013605442,2004-06-01,NY0026191,NYCDEP - HUNT'S POINT WPCP,4952,Sewerage Systems,1,UPPER EAST R,40.801389,-73.879583,NA,NA,NY0026191,1,02030102,Bronx,NA
NY0026191,NYCDEP - HUNT'S POINT WPCP,1,NY0026191_1_2004-07-31,NY0026191_1,NY,269931.9727891156,2004-07-01,NY0026191,NYCDEP - HUNT'S POINT WPCP,4952,Sewerage Systems,1,UPPER EAST R,40.801389,-73.879583,NA,NA,NY0026191,1,02030102,Bronx,NA
NY0026191,NYCDEP - HUNT'S POINT WPCP,1,NY0026191_1_2004-08-31,NY0026191_1,NY,285396.8253968254,2004-08-01,NY0026191,NYCDEP - HUNT'S POINT WPCP,4952,Sewerage Systems,1,UPPER EAST R,40.801389,-73.879583,NA,NA,NY0026191,1,02030102,Bronx,NA
NY0026191,NYCDEP - HUNT'S POINT WPCP,1,NY0026191_1_2004-09-30,NY0026191_1,NY,266666.6666666667,2004-09-01,NY0026191,NYCDEP - HUNT'S POINT WPCP,4952,Sewerage Systems,1,UPPER EAST R,40.801389,-73.879583,NA,NA,NY0026191,1,02030102,Bronx,NA
NY0026191,NYCDEP - HUNT'S POINT WPCP,1,NY0026191_1_2004-10-31,NY0026191_1,NY,271337.8684807256,2004-10-01,NY0026191,NYCDEP - HUNT'S POINT WPCP,4952,Sewerage Systems,1,UPPER EAST R,40.801389,-73.879583,NA,NA,NY0026191,1,02030102,Bronx,NA
NY0026191,NYCDEP - HUNT'S POINT WPCP,1,NY0026191_1_2004-11-30,NY0026191_1,NY,244897.95918367343,2004-11-01,NY0026191,NYCDEP - HUNT'S POINT WPCP,4952,Sewerage Systems,1,UPPER EAST R,40.801389,-73.879583,NA,NA,NY0026191,1,02030102,Bronx,NA
